00:00에 **US Army M4(FR-INF-001, 방어 보병 1)**은/는 남측 제1방어선에 위치한다. **US Army M4(FR-INF-001)**의 초기 상태는 대기 상태이다.
06:06에 **US Army M4(FR-INF-014, 방어 보병 14)**은/는 남측 제1방어선 전방에 잔류한다. **US Army M4(FR-INF-014)**은/는 제압 상태를 유지한다.
06:07에 **T-69 MBT(FR-T69-001, 서측 전차 1)**은/는 남측 제1방어선 전방에 잔류한다. **T-69 MBT(FR-T69-001)**은/는 손상 상태를 유지한다.
06:07에 **T-69 MBT(FR-T69-002, 서측 전차 2)**은/는 남측 제1방어선 전방에 잔류한다. **T-69 MBT(FR-T69-002)**은/는 손상 상태를 유지한다.
06:07에 **T-69 MBT(FR-T69-003, 서측 전차 3)**은/는 남측 제1방어선 전방에 잔류한다. **T-69 MBT(FR-T69-003)**은/는 손상 상태를 유지한다.
06:08에 **Russian Soldier AK47(EN-INF-001, 제1제대 보병 1)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-001)**은/는 제압 상태를 유지한다.
06:08에 **Russian Soldier AK47(EN-INF-002, 제1제대 보병 2)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-002)**은/는 제압 상태를 유지한다.
06:08에 **Russian Soldier AK47(EN-INF-003, 제1제대 보병 3)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-003)**은/는 제압 상태를 유지한다.
06:08에 **Russian Soldier AK47(EN-INF-004, 제1제대 보병 4)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-004)**은/는 제압 상태를 유지한다.
06:08에 **Russian Soldier AK47(EN-INF-005, 제1제대 보병 5)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-005)**은/는 제압 상태를 유지한다.
06:08에 **Russian Soldier AK47(EN-INF-006, 제1제대 보병 6)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-006)**은/는 제압 상태를 유지한다.
06:08에 **Russian Soldier AK47(EN-INF-007, 제1제대 보병 7)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-007)**은/는 제압 상태를 유지한다.
06:08에 **Russian Soldier AK47(EN-INF-008, 제1제대 보병 8)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-008)**은/는 제압 상태를 유지한다.
06:09에 **Russian Soldier AK47(EN-INF-009, 제1제대 보병 9)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-009)**은/는 제압 상태를 유지한다.
06:09에 **Russian Soldier AK47(EN-INF-010, 제1제대 보병 10)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-010)**은/는 제압 상태를 유지한다.
06:09에 **Russian Soldier AK47(EN-INF-011, 제1제대 보병 11)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-011)**은/는 제압 상태를 유지한다.
06:09에 **Russian Soldier AK47(EN-INF-012, 제1제대 보병 12)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-012)**은/는 제압 상태를 유지한다.
06:09에 **Russian Soldier AK47(EN-INF-013, 제1제대 보병 13)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-013)**은/는 제압 상태를 유지한다.
06:09에 **Russian Soldier AK47(EN-INF-014, 제1제대 보병 14)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-014)**은/는 제압 상태를 유지한다.
06:09에 **Russian Soldier AK47(EN-INF-015, 제1제대 보병 15)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-015)**은/는 제압 상태를 유지한다.
06:09에 **Russian Soldier AK47(EN-INF-016, 제1제대 보병 16)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-016)**은/는 제압 상태를 유지한다.
06:10에 **Russian Soldier AK47(EN-INF-017, 제1제대 보병 17)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-017)**은/는 제압 상태를 유지한다.
06:10에 **Russian Soldier AK47(EN-INF-018, 제1제대 보병 18)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-018)**은/는 제압 상태를 유지한다.
06:10에 **Russian Soldier AK47(EN-INF-019, 제1제대 보병 19)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-019)**은/는 제압 상태를 유지한다.
06:10에 **Russian Soldier AK47(EN-INF-020, 제1제대 보병 20)**은/는 중앙 킬존에 잔류한다. **Russian Soldier AK47(EN-INF-020)**은/는 제압 상태를 유지한다.
06:12에 **T-72 MBT(EN-T72-001, 전방 전차 1)**은/는 중앙 킬존에 잔류한다. **T-72 MBT(EN-T72-001)**은/는 손상 상태를 유지한다.
06:12에 **T-72 MBT(EN-T72-002, 전방 전차 2)**은/는 중앙 킬존에 잔류한다. **T-72 MBT(EN-T72-002)**은/는 손상 상태를 유지한다.
06:12에 **T-72 MBT(EN-T72-003, 전방 전차 3)**은/는 중앙 킬존에 잔류한다. **T-72 MBT(EN-T72-003)**은/는 손상 상태를 유지한다.
06:12에 **T-72 MBT(EN-T72-004, 전방 전차 4)**은/는 중앙 킬존에 잔류한다. **T-72 MBT(EN-T72-004)**은/는 손상 상태를 유지한다.
06:13에 **M1A2 Abrams MBT(EN-M1A2-001, 예비 전차 1)**은/는 중앙 킬존에 잔류한다. **M1A2 Abrams MBT(EN-M1A2-001)**은/는 손상 상태를 유지한다.
06:14에 **M1A2 Abrams MBT(EN-M1A2-002, 예비 전차 2)**은/는 중앙 킬존에 잔류한다. **M1A2 Abrams MBT(EN-M1A2-002)**은/는 손상 상태를 유지한다.
06:14에 **BTR-60 APC(EN-BTR60-001, 병력수송 장갑차 1)**은/는 중앙 킬존에 잔류한다. **BTR-60 APC(EN-BTR60-001)**은/는 손상 상태를 유지한다.
06:25에 **M1028 FMTV Canvas Cargo Truck(FR-TRK1-001, 탄약 보급차 1)**은/는 아군 후방 보급 집결지에서 포병진지 또는 방어선 후방을/를 향해 보급 이동 및 정차을 수행한다. **M1028 FMTV Canvas Cargo Truck(FR-TRK1-001)**은/는 기동 상태에서 보급 정차 상태로 전환한다.
06:30에 **M1083A1 FMTV Flatbed Truck(FR-TRK2-001, 포탄 보급차 1)**은/는 아군 후방 보급 집결지에서 포병진지 또는 방어선 후방을/를 향해 보급 이동 및 정차을 수행한다. **M1083A1 FMTV Flatbed Truck(FR-TRK2-001)**은/는 기동 상태에서 보급 정차 상태로 전환한다.
06:34에 **GAZ-66 Truck(EN-GAZ-001, 탄약 보급차 1)**은/는 적 후방 보급 집결지에서 적 전방 방어선 후방을/를 향해 보급 이동 및 정차을 수행한다. **GAZ-66 Truck(EN-GAZ-001)**은/는 기동 상태에서 보급 정차 상태로 전환한다.
06:38에 **M35 Truck(EN-M35-001, 병력 수송 트럭 1)**은/는 적 후방 보급 집결지에서 적 전방 방어선 후방을/를 향해 보급 이동 및 정차을 수행한다. **M35 Truck(EN-M35-001)**은/는 기동 상태에서 보급 정차 상태로 전환한다.
06:53에 **US Army Javelin(FR-AT-001, 대전차팀 1)**은/는 남측 제1방어선에 정지한다. **US Army Javelin(FR-AT-001)**은/는 방어 상태를 유지한다.
06:53에 **US Army Javelin(FR-AT-002, 대전차팀 2)**은/는 목표 A 남측에 정지한다. **US Army Javelin(FR-AT-002)**은/는 방어 상태를 유지한다.
06:53에 **US Army Javelin(FR-AT-003, 대전차팀 3)**은/는 남측 제1방어선에 정지한다. **US Army Javelin(FR-AT-003)**은/는 방어 상태를 유지한다.
06:53에 **US Army Javelin(FR-AT-004, 대전차팀 4)**은/는 목표 A 남측에 정지한다. **US Army Javelin(FR-AT-004)**은/는 방어 상태를 유지한다.
06:54에 **Turkish Soldier RPG(FR-RPG-001, 근접화력팀 1)**은/는 남측 제1방어선에 정지한다. **Turkish Soldier RPG(FR-RPG-001)**은/는 방어 상태를 유지한다.
06:54에 **Turkish Soldier RPG(FR-RPG-002, 근접화력팀 2)**은/는 목표 A 남측에 정지한다. **Turkish Soldier RPG(FR-RPG-002)**은/는 방어 상태를 유지한다.
06:54에 **Turkish Soldier RPG(FR-RPG-003, 근접화력팀 3)**은/는 남측 제1방어선에 정지한다. **Turkish Soldier RPG(FR-RPG-003)**은/는 방어 상태를 유지한다.
06:54에 **US Army XM107(FR-SNP-001, 감시·저격조 1)**은/는 남측 제1방어선에 정지한다. **US Army XM107(FR-SNP-001)**은/는 방어 상태를 유지한다.
06:54에 **US Army XM107(FR-SNP-002, 감시·저격조 2)**은/는 목표 A 남측에 정지한다. **US Army XM107(FR-SNP-002)**은/는 방어 상태를 유지한다.
06:54에 **US Army XM107(FR-SNP-003, 감시·저격조 3)**은/는 남측 제1방어선에 정지한다. **US Army XM107(FR-SNP-003)**은/는 방어 상태를 유지한다.
06:55에 **T-80 MBT(FR-T80-001, 동측 전차 1)**은/는 남측 제1방어선에 정지한다. **T-80 MBT(FR-T80-001)**은/는 방어 상태를 유지한다.
06:55에 **T-80 MBT(FR-T80-002, 동측 전차 2)**은/는 목표 A 남측에 정지한다. **T-80 MBT(FR-T80-002)**은/는 방어 상태를 유지한다.
06:55에 **T-80 MBT(FR-T80-003, 동측 전차 3)**은/는 남측 제1방어선에 정지한다. **T-80 MBT(FR-T80-003)**은/는 방어 상태를 유지한다.
06:56에 **LAV III APC(FR-LAV-001, 장갑 수송차 1)**은/는 남측 제1방어선에 정지한다. **LAV III APC(FR-LAV-001)**은/는 방어 상태를 유지한다.
06:56에 **LAV III APC(FR-LAV-002, 장갑 수송차 2)**은/는 목표 A 남측에 정지한다. **LAV III APC(FR-LAV-002)**은/는 방어 상태를 유지한다.
06:56에 **M113 APC(FR-M113-001, 궤도 수송차 1)**은/는 남측 제1방어선에 정지한다. **M113 APC(FR-M113-001)**은/는 방어 상태를 유지한다.
06:56에 **M113 APC(FR-M113-002, 궤도 수송차 2)**은/는 목표 A 남측에 정지한다. **M113 APC(FR-M113-002)**은/는 방어 상태를 유지한다.
06:56에 **M1028 FMTV Canvas Cargo Truck(FR-TRK1-001, 탄약 보급차 1)**은/는 목표 A 남측에 정지한다. **M1028 FMTV Canvas Cargo Truck(FR-TRK1-001)**은/는 방어 상태를 유지한다.
